,quartervalue,avgkw
2259,7/18/2018 6:45,155.35553
2260,8/2/2018 7:00,159.87224
2261,8/2/2018 7:15,162.3372
2262,8/2/2018 7:30,156.89792
2263,8/2/2018 7:45,154.16731
2264,8/2/2018 8:00,157.58853
2265,8/2/2018 8:15,154.71538
2266,8/2/2018 8:30,157.36002
2267,8/2/2018 8:45,156.56975
2268,8/2/2018 9:00,159.98235
2269,8/2/2018 9:15,160.50787
2270,8/2/2018 9:30,160.0646
2271,8/2/2018 9:45,160.04881
2272,8/2/2018 10:00,159.72005
2273,8/2/2018 10:15,161.56851
2274,8/2/2018 10:30,159.77467
2275,8/2/2018 10:45,158.65207
2276,8/2/2018 11:00,158.5282
2277,8/2/2018 11:15,159.66098
2278,8/2/2018 11:30,160.10199
2279,8/2/2018 11:45,159.83162
2280,8/2/2018 12:00,159.17232
2281,8/2/2018 12:15,159.53125
2282,8/2/2018 12:30,159.5655
2283,8/2/2018 12:45,160.90237
2284,8/2/2018 13:00,158.25153
2285,8/2/2018 13:15,160.26404
2286,8/2/2018 13:30,160.98662
2287,8/2/2018 13:45,160.46068
2288,8/2/2018 14:00,159.9473
2289,8/2/2018 14:15,160.47606
2290,8/2/2018 14:30,157.27332
2291,8/2/2018 14:45,158.22704
2292,8/2/2018 15:00,149.59012
2293,8/2/2018 15:15,159.49905
2294,8/2/2018 15:30,158.783
2295,8/2/2018 15:45,159.96722
2296,8/2/2018 16:00,158.86798
2297,8/2/2018 16:15,157.55862
2298,8/2/2018 16:30,160.24951
2299,8/2/2018 16:45,157.50195
2300,8/2/2018 17:00,160.00768
2301,8/2/2018 17:15,161.09111
2302,8/2/2018 17:30,160.13779
2303,8/2/2018 17:45,159.15327
2304,8/2/2018 18:00,155.97131
2305,8/2/2018 18:15,163.15764
2306,8/2/2018 18:30,162.25577
2307,8/2/2018 18:45,162.38733
2308,8/2/2018 19:00,162.2206
2309,8/2/2018 19:15,159.97609
2310,8/2/2018 19:30,160.86684
2311,8/2/2018 19:45,160.15538
2312,8/2/2018 20:00,160.18542
2313,8/2/2018 20:15,159.41243
2314,8/2/2018 20:30,162.35513
2315,8/2/2018 20:45,161.068
2316,8/2/2018 21:00,161.4627
2317,8/2/2018 21:15,157.99884
2318,8/2/2018 21:30,156.45056
2319,8/2/2018 21:45,159.20241
2320,8/2/2018 22:00,158.55002
2321,8/2/2018 22:15,156.3767
2322,8/2/2018 22:30,159.99547
2323,8/2/2018 22:45,161.05283
2324,8/2/2018 23:00,161.53014
2325,8/2/2018 23:15,160.81789
2326,8/2/2018 23:30,158.59262
2327,8/2/2018 23:45,157.69995
2328,8/3/2018 0:00,156.91406
2329,8/3/2018 0:15,156.6302
2330,8/3/2018 0:30,155.65395
2331,8/3/2018 0:45,157.15733
2332,8/3/2018 1:00,158.87349
2333,8/3/2018 1:15,159.33032
2334,8/3/2018 1:30,158.97728
2335,8/3/2018 1:45,158.3807
2336,8/3/2018 2:00,163.4161
2337,8/3/2018 2:15,161.72664
2338,8/3/2018 2:30,159.45905
2339,8/3/2018 2:45,157.64615
2340,8/3/2018 3:00,161.51634
2341,8/3/2018 3:15,161.22057
2342,8/3/2018 3:30,159.25648
2343,8/3/2018 3:45,160.5325
2344,8/3/2018 4:00,161.27539
2345,8/3/2018 4:15,160.0509
2346,8/3/2018 4:30,157.34238
2347,8/3/2018 4:45,154.86528
2348,8/3/2018 5:00,157.25484
2349,8/3/2018 5:15,161.57161
2350,8/3/2018 5:30,158.4096
2351,8/3/2018 5:45,156.60164
2352,8/3/2018 6:00,157.16306
2353,8/3/2018 6:15,160.74365
2354,8/3/2018 6:30,158.66563
2355,8/3/2018 6:45,157.63638
2356,7/29/2018 7:00,157.4083
2357,7/29/2018 7:15,160.4555
2358,7/29/2018 7:30,158.03073
2359,7/29/2018 7:45,155.31602
2360,7/29/2018 8:00,157.21307
2361,7/29/2018 8:15,157.21808
2362,7/29/2018 8:30,153.65291
2363,7/29/2018 8:45,154.81805
2364,7/29/2018 9:00,156.33055
2365,7/29/2018 9:15,156.98524
2366,7/29/2018 9:30,156.02039
2367,7/29/2018 9:45,156.38489
2368,7/29/2018 10:00,157.34221
2369,7/29/2018 10:15,157.7754
2370,7/29/2018 10:30,157.94012
2371,7/29/2018 10:45,156.90797
2372,7/29/2018 11:00,156.31454
2373,7/29/2018 11:15,156.96846
2374,7/29/2018 11:30,158.6253
2375,7/29/2018 11:45,158.48814
2376,7/29/2018 12:00,158.4322
2377,7/29/2018 12:15,157.77917
2378,7/29/2018 12:30,157.3933
2379,7/29/2018 12:45,156.9477
2380,7/29/2018 13:00,157.63005
2381,7/29/2018 13:15,157.8175
2382,7/29/2018 13:30,157.60413
2383,7/29/2018 13:45,156.74269
2384,7/29/2018 14:00,156.35374
2385,7/29/2018 14:15,156.72437
2386,7/29/2018 14:30,157.34296
2387,7/29/2018 14:45,156.63023
2388,7/29/2018 15:00,156.68996
2389,7/29/2018 15:15,156.28731
2390,7/29/2018 15:30,158.79456
2391,7/29/2018 15:45,159.17668
2392,7/29/2018 16:00,159.00652
2393,7/29/2018 16:15,156.56546
2394,7/29/2018 16:30,155.24808
2395,7/29/2018 16:45,156.56816
2396,7/29/2018 17:00,155.93977
2397,7/29/2018 17:15,156.20198
2398,7/29/2018 17:30,156.799
2399,7/29/2018 17:45,156.67741
2400,7/29/2018 18:00,157.57675
2401,7/29/2018 18:15,158.60835
2402,7/29/2018 18:30,158.34616
2403,7/29/2018 18:45,156.4219
2404,7/29/2018 19:00,156.52763
2405,7/29/2018 19:15,156.89851
2406,7/29/2018 19:30,156.54802
2407,7/29/2018 19:45,155.96623
2408,7/29/2018 20:00,159.12631
2409,7/29/2018 20:15,156.83296
2410,7/29/2018 20:30,156.3643
2411,7/29/2018 20:45,155.10237
2412,7/29/2018 21:00,153.2181
2413,7/29/2018 21:15,156.09436
2414,7/29/2018 21:30,155.02937
2415,7/29/2018 21:45,154.11082
2416,7/29/2018 22:00,154.67433
2417,7/29/2018 22:15,155.94122
2418,7/29/2018 22:30,154.7061
2419,7/29/2018 22:45,155.95804
2420,7/29/2018 23:00,154.3474
2421,7/29/2018 23:15,156.98428
2422,7/29/2018 23:30,153.0756
2423,7/29/2018 23:45,157.74666
2424,7/30/2018 0:00,156.16132
2425,7/30/2018 0:15,154.49464
2426,7/30/2018 0:30,157.53494
2427,7/30/2018 0:45,159.38222
2428,7/30/2018 1:00,158.0034
2429,7/30/2018 1:15,157.25655
2430,7/30/2018 1:30,157.38832
2431,7/30/2018 1:45,159.12584
2432,7/30/2018 2:00,156.18083
2433,7/30/2018 2:15,157.4692
2434,7/30/2018 2:30,155.86188
2435,7/30/2018 2:45,155.28186
2436,7/30/2018 3:00,156.35893
2437,7/30/2018 3:15,157.98444
2438,7/30/2018 3:30,153.97203
2439,7/30/2018 3:45,154.05795
2440,7/30/2018 4:00,158.58803
2441,7/30/2018 4:15,158.01991
2442,7/30/2018 4:30,155.55754
2443,7/30/2018 4:45,153.24464
2444,7/30/2018 5:00,157.96017
2445,7/30/2018 5:15,160.04468
2446,7/30/2018 5:30,155.334
2447,7/30/2018 5:45,152.86664
2448,7/30/2018 6:00,152.43141
2449,7/30/2018 6:15,154.14363
2450,7/30/2018 6:30,152.24768
2451,7/30/2018 6:45,155.42477
2452,8/6/2018 7:00,157.97179
2453,8/6/2018 7:15,158.12576
2454,8/6/2018 7:30,157.57082
2455,8/6/2018 7:45,156.3188
2456,8/6/2018 8:00,157.17484
2457,8/6/2018 8:15,158.76634
2458,8/6/2018 8:30,155.68213
2459,8/6/2018 8:45,155.46338
2460,8/6/2018 9:00,159.36621
2461,8/6/2018 9:15,159.22348
2462,8/6/2018 9:30,157.19057
2463,8/6/2018 9:45,157.1137
2464,8/6/2018 10:00,157.08704
2465,8/6/2018 10:15,157.93637
2466,8/6/2018 10:30,156.1253
2467,8/6/2018 10:45,154.68951
2468,8/6/2018 11:00,155.46118
2469,8/6/2018 11:15,157.47545
2470,8/6/2018 11:30,157.48006
2471,8/6/2018 11:45,160.13345
2472,8/6/2018 12:00,159.2234
2473,8/6/2018 12:15,160.91971
2474,8/6/2018 12:30,158.87547
2475,8/6/2018 12:45,159.0617
2476,8/6/2018 13:00,156.97952
2477,8/6/2018 13:15,157.9602
2478,8/6/2018 13:30,157.8511
2479,8/6/2018 13:45,157.22655
2480,8/6/2018 14:00,157.51581
2481,8/6/2018 14:15,154.67542
2482,8/6/2018 14:30,154.6447
2483,8/6/2018 14:45,156.10071
2484,8/6/2018 15:00,155.95526
2485,8/6/2018 15:15,156.62546
2486,8/6/2018 15:30,158.20987
2487,8/6/2018 15:45,157.53409
2488,8/6/2018 16:00,157.0925
2489,8/6/2018 16:15,157.34482
2490,8/6/2018 16:30,158.1076
2491,8/6/2018 16:45,159.86601
2492,8/6/2018 17:00,159.22142
2493,8/6/2018 17:15,157.80704
2494,8/6/2018 17:30,157.44699
2495,8/6/2018 17:45,159.57697
2496,8/6/2018 18:00,158.23523
2497,8/6/2018 18:15,160.43599
2498,8/6/2018 18:30,158.89355
2499,8/6/2018 18:45,159.58731
2500,8/6/2018 19:00,157.8197
2501,8/6/2018 19:15,159.83049
2502,8/6/2018 19:30,159.17532
2503,8/6/2018 19:45,159.61722
2504,8/6/2018 20:00,158.28085
2505,8/6/2018 20:15,158.8803
2506,8/6/2018 20:30,157.29016
2507,8/6/2018 20:45,158.23807
2508,8/6/2018 21:00,158.95036
2509,8/6/2018 21:15,156.79446
2510,8/6/2018 21:30,158.34431
2511,8/6/2018 21:45,157.12065
2512,8/6/2018 22:00,157.7691
2513,8/6/2018 22:15,156.16129
2514,8/6/2018 22:30,158.90839
2515,8/6/2018 22:45,158.72604
2516,8/6/2018 23:00,156.61937
2517,8/6/2018 23:15,157.88239
2518,8/6/2018 23:30,158.53722
2519,8/6/2018 23:45,156.1636
2520,8/7/2018 0:00,158.97258
2521,8/7/2018 0:15,157.03497
2522,8/7/2018 0:30,157.14882
2523,8/7/2018 0:45,160.26927
2524,8/7/2018 1:00,162.02023
2525,8/7/2018 1:15,161.6057
2526,8/7/2018 1:30,162.40646
2527,8/7/2018 1:45,160.49463
2528,8/7/2018 2:00,160.02435
2529,8/7/2018 2:15,157.80208
2530,8/7/2018 2:30,155.55785
2531,8/7/2018 2:45,155.28917
2532,8/7/2018 3:00,158.19554
2533,8/7/2018 3:15,158.46658
2534,8/7/2018 3:30,155.12769
2535,8/7/2018 3:45,158.23698
2536,8/7/2018 4:00,157.95119
2537,8/7/2018 4:15,159.55127
2538,8/7/2018 4:30,155.14142
2539,8/7/2018 4:45,155.95078
2540,8/7/2018 5:00,155.43076
2541,8/7/2018 5:15,159.15353
2542,8/7/2018 5:30,156.24275
2543,8/7/2018 5:45,155.32315
2544,8/7/2018 6:00,157.5671
2545,8/7/2018 6:15,159.098
2546,8/7/2018 6:30,155.95605
2547,8/7/2018 6:45,156.53726
2548,7/1/2018 7:15,175.3362
2549,7/1/2018 7:30,177.67876
2550,7/1/2018 7:45,175.53896
2551,7/1/2018 8:00,176.74202
2552,7/1/2018 8:15,176.7361
2553,7/1/2018 8:30,177.49832
2554,7/1/2018 8:45,176.55356
2555,7/1/2018 9:00,176.04694
2556,7/1/2018 9:15,178.00674
2557,7/1/2018 9:30,178.8591
2558,7/1/2018 9:45,175.3368
2559,7/1/2018 10:00,176.41359
2560,7/1/2018 10:15,177.59138
2561,7/1/2018 10:30,177.6502
2562,7/1/2018 10:45,175.20622
2563,7/1/2018 11:00,174.19246
2564,7/1/2018 11:15,174.92258
2565,7/1/2018 11:30,182.1794
2566,7/1/2018 11:45,181.22113
2567,7/1/2018 12:00,179.2429
2568,7/1/2018 12:15,178.27098
2569,7/1/2018 12:30,177.74449
2570,7/1/2018 12:45,176.41692
2571,7/1/2018 13:00,174.95738
2572,7/1/2018 13:15,173.38475
2573,7/1/2018 13:30,171.938
2574,7/1/2018 13:45,172.47401
2575,7/1/2018 14:00,174.57707
2576,7/1/2018 14:15,175.37544
2577,7/1/2018 14:30,172.88484
2578,7/1/2018 14:45,174.41019
2579,7/1/2018 15:00,174.32591
2580,7/1/2018 15:15,173.20068
2581,7/1/2018 15:30,175.70221
2582,7/1/2018 15:45,176.69217
2583,7/1/2018 16:00,176.4562
2584,7/1/2018 16:15,175.76291
2585,7/1/2018 16:30,173.09259
2586,7/1/2018 16:45,173.61208
2587,7/1/2018 17:00,175.01672
2588,7/1/2018 17:15,175.64127
2589,7/1/2018 17:30,174.8282
2590,7/1/2018 17:45,174.78247
2591,7/1/2018 18:00,176.0972
2592,7/1/2018 18:15,178.50534
2593,7/1/2018 18:30,176.93352
2594,7/1/2018 18:45,174.05229
2595,7/1/2018 19:00,174.83224
2596,7/1/2018 19:15,176.13147
2597,7/1/2018 19:30,174.68542
2598,7/1/2018 19:45,175.69533
2599,7/1/2018 20:00,174.60474
2600,7/1/2018 20:15,175.25218
2601,7/1/2018 20:30,175.77342
2602,7/1/2018 20:45,178.438
2603,7/1/2018 21:00,177.79582
2604,7/1/2018 21:15,177.98473
2605,7/1/2018 21:30,175.22536
2606,7/1/2018 21:45,175.49582
2607,7/1/2018 22:00,177.02614
2608,7/1/2018 22:15,178.67146
2609,7/1/2018 22:30,174.8269
2610,7/1/2018 22:45,175.73859
2611,7/1/2018 23:00,176.91275
2612,7/1/2018 23:15,177.0764
2613,7/1/2018 23:30,178.22568
2614,7/1/2018 23:45,176.165
2615,7/2/2018 0:00,176.13782
2616,7/2/2018 0:15,176.22827
2617,7/2/2018 0:30,174.09152
2618,7/2/2018 0:45,173.83487
2619,7/2/2018 1:00,174.32645
2620,7/2/2018 1:15,173.47939
2621,7/2/2018 1:30,178.0293
2622,7/2/2018 1:45,177.64113
2623,7/2/2018 2:00,175.5849
2624,7/2/2018 2:15,176.5385
2625,7/2/2018 2:30,177.41823
2626,7/2/2018 2:45,173.86243
2627,7/2/2018 3:00,175.96883
2628,7/2/2018 3:15,177.15752
2629,7/2/2018 3:30,179.0914
2630,7/2/2018 3:45,179.21022
2631,7/2/2018 4:00,178.3635
2632,7/2/2018 4:15,179.18047
2633,7/2/2018 4:30,177.45802
2634,7/2/2018 4:45,176.72063
2635,7/2/2018 5:00,176.4433
2636,7/2/2018 5:15,177.4656
2637,7/2/2018 5:30,180.01178
2638,7/2/2018 5:45,175.86328
2639,7/2/2018 6:00,176.0613
2640,7/2/2018 6:15,176.95258
2641,7/2/2018 6:30,177.30025
2642,7/2/2018 6:45,175.03384
2643,7/2/2018 7:00,173.01308
2644,8/21/2018 7:00,156.48553
2645,8/21/2018 7:15,159.57138
2646,8/21/2018 7:30,156.33673
2647,8/21/2018 7:45,153.9612
2648,8/21/2018 8:00,153.37971
2649,8/21/2018 8:15,155.11179
2650,8/21/2018 8:30,154.31668
2651,8/21/2018 8:45,153.14288
2652,8/21/2018 9:00,154.52193
2653,8/21/2018 9:15,153.89108
2654,8/21/2018 9:30,151.88914
2655,8/21/2018 9:45,152.22522
2656,8/21/2018 10:00,153.50787
2657,8/21/2018 10:15,153.21786
2658,8/21/2018 10:30,154.90227
2659,8/21/2018 10:45,155.04146
2660,8/21/2018 11:00,154.3441
2661,8/21/2018 11:15,157.89806
2662,8/21/2018 11:30,158.73532
2663,8/21/2018 11:45,155.60472
2664,8/21/2018 12:00,154.8951
2665,8/21/2018 12:15,155.8533
2666,8/21/2018 12:30,155.73024
2667,8/21/2018 12:45,151.1451
2668,8/21/2018 13:00,150.52217
2669,8/21/2018 13:15,153.84804
2670,8/21/2018 13:30,156.63297
2671,8/21/2018 13:45,153.88826
2672,8/21/2018 14:00,151.83319
2673,8/21/2018 14:15,154.52394
2674,8/21/2018 14:30,151.0429
2675,8/21/2018 14:45,154.66562
2676,8/21/2018 15:00,152.82771
2677,8/21/2018 15:15,155.2351
2678,8/21/2018 15:30,152.65198
2679,8/21/2018 15:45,154.45808
2680,8/21/2018 16:00,158.01825
2681,8/21/2018 16:15,157.7289
2682,8/21/2018 16:30,154.0091
2683,8/21/2018 16:45,154.36685
2684,8/21/2018 17:00,154.66385
2685,8/21/2018 17:15,153.76196
2686,8/21/2018 17:30,154.84448
2687,8/21/2018 17:45,154.62177
2688,8/21/2018 18:00,154.33405
2689,8/21/2018 18:15,155.04376
2690,8/21/2018 18:30,157.10478
2691,8/21/2018 18:45,155.59395
2692,8/21/2018 19:00,154.25658
2693,8/21/2018 19:15,152.82138
2694,8/21/2018 19:30,157.55408
2695,8/21/2018 19:45,155.97409
2696,8/21/2018 20:00,156.34947
2697,8/21/2018 20:15,156.08743
2698,8/21/2018 20:30,157.56575
2699,8/21/2018 20:45,156.88338
2700,8/21/2018 21:00,155.97208
2701,8/21/2018 21:15,156.7312
2702,8/21/2018 21:30,158.62454
2703,8/21/2018 21:45,156.94746
2704,8/21/2018 22:00,157.08191
2705,8/21/2018 22:15,155.996
2706,8/21/2018 22:30,156.11377
2707,8/21/2018 22:45,156.97412
2708,8/21/2018 23:00,154.77892
2709,8/21/2018 23:15,154.43655
2710,8/21/2018 23:30,157.99979
2711,8/21/2018 23:45,156.5256
2712,8/22/2018 0:00,157.81396
2713,8/22/2018 0:15,158.8462
2714,8/22/2018 0:30,157.83995
2715,8/22/2018 0:45,157.11328
2716,8/22/2018 1:00,156.56201
2717,8/22/2018 1:15,158.11595
2718,8/22/2018 1:30,157.95447
2719,8/22/2018 1:45,154.58176
2720,8/22/2018 2:00,154.02612
2721,8/22/2018 2:15,154.41237
2722,8/22/2018 2:30,157.25467
2723,8/22/2018 2:45,158.966
2724,8/22/2018 3:00,158.57253
2725,8/22/2018 3:15,159.75572
2726,8/22/2018 3:30,160.58792
2727,8/22/2018 3:45,160.90346
2728,8/22/2018 4:00,160.61804
2729,8/22/2018 4:15,159.28706
2730,8/22/2018 4:30,153.87065
2731,8/22/2018 4:45,157.21162
2732,8/22/2018 5:00,157.69313
2733,8/22/2018 5:15,162.1491
2734,8/22/2018 5:30,155.3126
2735,8/22/2018 5:45,151.56526
2736,8/22/2018 6:00,157.68536
2737,8/22/2018 6:15,159.26381
2738,8/22/2018 6:30,154.3962
2739,8/22/2018 6:45,151.82817
2740,7/31/2018 7:00,156.92976
2741,7/31/2018 7:15,159.8128
2742,7/31/2018 7:30,159.42578
2743,7/31/2018 7:45,156.87653
2744,7/31/2018 8:00,158.82631
2745,7/31/2018 8:15,160.11638
2746,7/31/2018 8:30,157.92581
2747,7/31/2018 8:45,156.34332
2748,7/31/2018 9:00,157.51291
2749,7/31/2018 9:15,159.52684
2750,7/31/2018 9:30,158.25981
2751,7/31/2018 9:45,159.00848
2752,7/31/2018 10:00,158.55339
2753,7/31/2018 10:15,158.29808
2754,7/31/2018 10:30,156.08873
2755,7/31/2018 10:45,155.90123
2756,7/31/2018 11:00,157.67471
2757,7/31/2018 11:15,157.56679
2758,7/31/2018 11:30,157.5868
2759,7/31/2018 11:45,158.45015
2760,7/31/2018 12:00,158.02896
2761,7/31/2018 12:15,159.86935
2762,7/31/2018 12:30,158.04587
2763,7/31/2018 12:45,159.87167
2764,7/31/2018 13:00,158.54868
2765,7/31/2018 13:15,157.01147
2766,7/31/2018 13:30,159.79117
2767,7/31/2018 13:45,157.61217
2768,7/31/2018 14:00,155.121
2769,7/31/2018 14:15,158.44696
2770,7/31/2018 14:30,158.37091
2771,7/31/2018 14:45,159.30899
2772,7/31/2018 15:00,158.37729
2773,7/31/2018 15:15,158.30411
2774,7/31/2018 15:30,158.75677
2775,7/31/2018 15:45,160.87247
2776,7/31/2018 16:00,161.62303
2777,7/31/2018 16:15,159.65923
2778,7/31/2018 16:30,159.80429
2779,7/31/2018 16:45,161.9727
2780,7/31/2018 17:00,160.00294
2781,7/31/2018 17:15,159.85014
2782,7/31/2018 17:30,162.23112
2783,7/31/2018 17:45,159.47865
2784,7/31/2018 18:00,160.18259
2785,7/31/2018 18:15,161.33199
2786,7/31/2018 18:30,160.87437
2787,7/31/2018 18:45,162.37352
2788,7/31/2018 19:00,161.05128
2789,7/31/2018 19:15,160.18971
2790,7/31/2018 19:30,161.94432
2791,7/31/2018 19:45,159.97543
2792,7/31/2018 20:00,160.90956
2793,7/31/2018 20:15,160.61107
2794,7/31/2018 20:30,161.33284
2795,7/31/2018 20:45,162.77844
2796,7/31/2018 21:00,162.08833
2797,7/31/2018 21:15,159.93889
2798,7/31/2018 21:30,160.44817
2799,7/31/2018 21:45,161.2662
2800,7/31/2018 22:00,161.1365
2801,7/31/2018 22:15,158.84749
2802,7/31/2018 22:30,160.01231
2803,7/31/2018 22:45,162.03087
2804,7/31/2018 23:00,161.82141
2805,7/31/2018 23:15,158.7936
2806,7/31/2018 23:30,160.54755
2807,7/31/2018 23:45,160.88622
2808,8/1/2018 0:00,161.35568
2809,8/1/2018 0:15,159.8663
2810,8/1/2018 0:30,160.70505
2811,8/1/2018 0:45,158.58617
2812,8/1/2018 1:00,156.76137
2813,8/1/2018 1:15,157.01634
2814,8/1/2018 1:30,159.7577
2815,8/1/2018 1:45,157.20036
2816,8/1/2018 2:00,155.72096
2817,8/1/2018 2:15,157.49776
2818,8/1/2018 2:30,157.11067
2819,8/1/2018 2:45,156.78493
2820,8/1/2018 3:00,155.51743
2821,8/1/2018 3:15,158.73634
2822,8/1/2018 3:30,157.99338
2823,8/1/2018 3:45,156.06299
2824,8/1/2018 4:00,159.91571
2825,8/1/2018 4:15,160.0715
2826,8/1/2018 4:30,156.43034
2827,8/1/2018 4:45,154.32678
2828,8/1/2018 5:00,154.23967
2829,8/1/2018 5:15,158.99583
2830,8/1/2018 5:30,157.19337
2831,8/1/2018 5:45,152.57236
2832,8/1/2018 6:00,157.12053
2833,8/1/2018 6:15,156.37897
2834,8/1/2018 6:30,155.12378
2835,8/1/2018 6:45,155.16237
2836,7/8/2018 7:00,180.70781
2837,7/8/2018 7:15,178.18752
2838,7/8/2018 7:30,176.72578
2839,7/8/2018 7:45,176.29106
2840,7/8/2018 8:00,177.97528
2841,7/8/2018 8:15,178.79652
2842,7/8/2018 8:30,176.28838
2843,7/8/2018 8:45,176.07024
2844,7/8/2018 9:00,177.18852
2845,7/8/2018 9:15,176.85648
2846,7/8/2018 9:30,179.82529
2847,7/8/2018 9:45,177.34006
2848,7/8/2018 10:00,177.16904
2849,7/8/2018 10:15,177.26393
2850,7/8/2018 10:30,175.42812
2851,7/8/2018 10:45,176.02449
2852,7/8/2018 11:00,176.1457
2853,7/8/2018 11:15,179.31956
2854,7/8/2018 11:30,179.01338
2855,7/8/2018 11:45,180.73401
2856,7/8/2018 12:00,178.93315
2857,7/8/2018 12:15,178.20534
2858,7/8/2018 12:30,177.645
2859,7/8/2018 12:45,177.65039
2860,7/8/2018 13:00,176.96703
2861,7/8/2018 13:15,180.12216
2862,7/8/2018 13:30,179.3316
2863,7/8/2018 13:45,177.3686
2864,7/8/2018 14:00,176.81262
2865,7/8/2018 14:15,176.80518
2866,7/8/2018 14:30,176.74673
2867,7/8/2018 14:45,179.31602
2868,7/8/2018 15:00,177.95247
2869,7/8/2018 15:15,177.13272
2870,7/8/2018 15:30,177.64148
2871,7/8/2018 15:45,177.82294
2872,7/8/2018 16:00,177.55348
2873,7/8/2018 16:15,179.13478
2874,7/8/2018 16:30,179.29724
2875,7/8/2018 16:45,177.35916
2876,7/8/2018 17:00,178.7092
2877,7/8/2018 17:15,177.00325
2878,7/8/2018 17:30,176.51799
2879,7/8/2018 17:45,179.29462
2880,7/8/2018 18:00,177.99092
2881,7/8/2018 18:15,177.06305
2882,7/8/2018 18:30,175.14442
2883,7/8/2018 18:45,177.70195
2884,7/8/2018 19:00,177.51277
2885,7/8/2018 19:15,178.22067
2886,7/8/2018 19:30,177.46117
2887,7/8/2018 19:45,178.38083
2888,7/8/2018 20:00,178.23724
2889,7/8/2018 20:15,176.21475
2890,7/8/2018 20:30,176.75652
2891,7/8/2018 20:45,176.4875
2892,7/8/2018 21:00,174.87032
2893,7/8/2018 21:15,174.20355
2894,7/8/2018 21:30,176.2391
2895,7/8/2018 21:45,175.0346
2896,7/8/2018 22:00,176.94193
2897,7/8/2018 22:15,173.90678
2898,7/8/2018 22:30,174.70114
2899,7/8/2018 22:45,175.45288
2900,7/8/2018 23:00,174.73619
2901,7/8/2018 23:15,173.09671
2902,7/8/2018 23:30,175.62714
2903,7/8/2018 23:45,176.7683
2904,7/9/2018 0:00,175.25415
2905,7/9/2018 0:15,176.19934
2906,7/9/2018 0:30,176.24715
2907,7/9/2018 0:45,176.96999
2908,7/9/2018 1:00,176.02289
2909,7/9/2018 1:15,178.20013
2910,7/9/2018 1:30,179.21329
2911,7/9/2018 1:45,178.78004
2912,7/9/2018 2:00,178.21486
2913,7/9/2018 2:15,176.19705
2914,7/9/2018 2:30,174.2529
2915,7/9/2018 2:45,174.38206
2916,7/9/2018 3:00,174.82115
2917,7/9/2018 3:15,176.1578
2918,7/9/2018 3:30,174.44357
2919,7/9/2018 3:45,175.72496
2920,7/9/2018 4:00,175.54807
2921,7/9/2018 4:15,177.1843
2922,7/9/2018 4:30,176.81071
2923,7/9/2018 4:45,174.85674
2924,7/9/2018 5:00,178.85487
2925,7/9/2018 5:15,176.08627
2926,7/9/2018 5:30,176.3368
2927,7/9/2018 5:45,174.46878
2928,7/9/2018 6:00,175.97713
2929,7/9/2018 6:15,177.99007
2930,7/9/2018 6:30,175.01425
2931,7/9/2018 6:45,175.13004
2932,8/30/2018 7:00,161.1916
2933,8/30/2018 7:15,157.63367
2934,8/30/2018 7:30,155.29173
2935,8/30/2018 7:45,155.34885
2936,8/30/2018 8:00,159.12607
2937,8/30/2018 8:15,159.56938
2938,8/30/2018 8:30,159.02135
2939,8/30/2018 8:45,158.3568
2940,8/30/2018 9:00,157.49306
2941,8/30/2018 9:15,155.74467
2942,8/30/2018 9:30,154.85312
2943,8/30/2018 9:45,153.02504
2944,8/30/2018 10:00,154.61674
2945,8/30/2018 10:15,154.66162
2946,8/30/2018 10:30,154.31989
2947,8/30/2018 10:45,155.10472
2948,8/30/2018 11:00,154.21184
2949,8/30/2018 11:15,153.63342
2950,8/30/2018 11:30,154.78812
2951,8/30/2018 11:45,155.2488
2952,8/30/2018 12:00,155.21309
2953,8/30/2018 12:15,157.97276
2954,8/30/2018 12:30,158.21616
2955,8/30/2018 12:45,158.68956
2956,8/30/2018 13:00,155.32394
2957,8/30/2018 13:15,155.5611
2958,8/30/2018 13:30,155.4736
2959,8/30/2018 13:45,154.62904
2960,8/30/2018 14:00,153.55034
2961,8/30/2018 14:15,156.91129
2962,8/30/2018 14:30,157.21652
2963,8/30/2018 14:45,156.3361
2964,8/30/2018 15:00,154.58739
2965,8/30/2018 15:15,153.87167
2966,8/30/2018 15:30,156.54778
2967,8/30/2018 15:45,156.7059
2968,8/30/2018 16:00,157.32587
2969,8/30/2018 16:15,157.61163
2970,8/30/2018 16:30,156.22351
2971,8/30/2018 16:45,155.7003
2972,8/30/2018 17:00,157.22609
2973,8/30/2018 17:15,155.00879
2974,8/30/2018 17:30,156.0982
2975,8/30/2018 17:45,157.22052
2976,8/30/2018 18:00,154.0734
2977,8/30/2018 18:15,155.66362
2978,8/30/2018 18:30,155.66235
2979,8/30/2018 18:45,158.05516
2980,8/30/2018 19:00,156.80325
2981,8/30/2018 19:15,156.40784
2982,8/30/2018 19:30,158.35489
2983,8/30/2018 19:45,155.40002
2984,8/30/2018 20:00,158.05878
2985,8/30/2018 20:15,161.2774
2986,8/30/2018 20:30,161.69432
2987,8/30/2018 20:45,156.74413
2988,8/30/2018 21:00,159.17874
2989,8/30/2018 21:15,159.37898
2990,8/30/2018 21:30,156.80177
2991,8/30/2018 21:45,156.78055
2992,8/30/2018 22:00,160.15532
2993,8/30/2018 22:15,158.10628
2994,8/30/2018 22:30,156.82533
